student_id,week,message_text
S2400,15,"Hi Professor, when is the next assignment due?"
S2400,16,"Hi Professor, what chapters should we focus on for the exam?"
S2400,16,"Hi Professor, could you clarify the requirements for the project?"
S2401,2,"Hi Professor, are there any office hours this week?"
S2401,3,"Hi Professor, i have a question about the grading rubric."
S2401,4,"Hi Professor, what chapters should we focus on for the exam?"
S2401,4,"Hi Professor, are there any office hours this week?"
S2401,5,"Hi Professor, are there any office hours this week?"
S2401,7,"Hi Professor, when is the next assignment due?"
S2401,8,"Hi Professor, i have a question about the grading rubric."
S2401,8,"Hi Professor, when is the next assignment due?"
S2401,10,"Hi Professor, are there any office hours this week?"
S2401,11,"Hi Professor, when is the next assignment due?"
S2401,12,Things have been a bit overwhelming recently.
S2401,12,Things have been a bit overwhelming recently.
S2401,14,I'm trying to keep up with everything.
S2402,4,"Hi Professor, when is the next assignment due?"
S2402,4,"Hi Professor, could you clarify the requirements for the project?"
S2402,9,I'm having some difficulty with the recent topics.
S2402,9,I'm finding the material really challenging lately.
S2402,12,Appreciate the response.
S2402,15,"Okay, thank you."
S2402,15,"Okay, thank you."
S2402,15,"Okay, thank you."
S2403,2,I have a question about the grading rubric.
S2403,3,Could you clarify the requirements for the project?
S2403,4,Could you clarify the requirements for the project?
S2403,5,I'm trying to keep up with everything.
S2403,9,I'm concerned about my progress in the course.
S2403,10,What chapters should we focus on for the exam?
S2403,12,I understand.
S2403,13,I'm finding the material really challenging lately.
S2403,14,I'll look into that.
S2403,14,"Okay, thank you."
S2404,2,"Hi Professor, when is the next assignment due?"
S2404,2,"Hi Professor, when is the next assignment due?"
S2404,5,"Hi Professor, when is the next assignment due?"
S2404,6,"Hi Professor, what chapters should we focus on for the exam?"
S2404,7,"Hi Professor, when is the next assignment due?"
S2404,8,"Hi Professor, could you clarify the requirements for the project?"
S2404,9,Things have been a bit overwhelming recently.
S2404,12,"Hi Professor, could you clarify the requirements for the project?"
S2404,12,"Hi Professor, when is the next assignment due?"
S2404,13,"Hi Professor, i have a question about the grading rubric."
S2404,13,"Hi Professor, i have a question about the grading rubric."
S2404,14,I'm concerned about my progress in the course.
S2404,16,"Hi Professor, are there any office hours this week?"
S2405,4,What chapters should we focus on for the exam?
S2405,4,Are there any office hours this week?
S2405,4,I have a question about the grading rubric.
S2405,6,I have a question about the grading rubric.
S2405,6,I have a question about the grading rubric.
S2405,8,What chapters should we focus on for the exam?
S2405,8,When is the next assignment due?
S2405,8,Are there any office hours this week?
S2405,9,I'm having some difficulty with the recent topics.
S2405,14,What chapters should we focus on for the exam?
S2405,15,When is the next assignment due?
S2406,2,I have a question about the grading rubric.
S2406,2,I have a question about the grading rubric.
S2406,2,Are there any office hours this week?
S2406,3,What chapters should we focus on for the exam?
S2406,3,Could you clarify the requirements for the project?
S2406,4,What chapters should we focus on for the exam?
S2406,5,Are there any office hours this week?
S2406,5,When is the next assignment due?
S2406,6,When is the next assignment due?
S2406,7,Are there any office hours this week?
S2406,7,I have a question about the grading rubric.
S2406,8,I have a question about the grading rubric.
S2406,8,Are there any office hours this week?
S2406,8,I have a question about the grading rubric.
S2406,9,Could you clarify the requirements for the project?
S2406,10,Are there any office hours this week?
S2406,11,Could you clarify the requirements for the project?
S2406,11,What chapters should we focus on for the exam?
S2406,13,I'm concerned about my progress in the course.
S2406,14,Could you clarify the requirements for the project?
S2406,15,Are there any office hours this week?
S2406,16,Could you clarify the requirements for the project?
S2406,16,I have a question about the grading rubric.
S2407,1,I'm having some difficulty with the recent topics.
S2407,3,I'm having some difficulty with the recent topics.
S2407,4,Are there any office hours this week?
S2407,4,I'm having some difficulty with the recent topics.
S2407,5,I have a question about the grading rubric.
S2407,8,"Okay, thank you."
S2407,8,I'm trying to keep up with everything.
S2407,9,I'm concerned about my progress in the course.
S2407,9,I have a question about the grading rubric.
S2407,10,I'll look into that.
S2407,11,Things have been a bit overwhelming recently.
S2407,11,When is the next assignment due?
S2408,1,"Hi Professor, when is the next assignment due?"
S2408,2,"Hi Professor, what chapters should we focus on for the exam?"
S2408,6,"Hi Professor, what chapters should we focus on for the exam?"
S2408,7,"Hi Professor, what chapters should we focus on for the exam?"
S2408,11,Thanks for the information.
S2408,11,I'm finding the material really challenging lately.
S2408,14,"Okay, thank you."
S2409,4,When is the next assignment due?
S2409,5,Are there any office hours this week?
S2409,5,I'm finding the material a bit challenging lately.
S2409,5,When is the next assignment due?
S2409,5,Things have been a bit overwhelming recently.
S2409,6,Could you clarify the requirements for the project?
S2409,6,When is the next assignment due?
S2409,9,Are there any office hours this week?
S2409,10,I'm having some difficulty with the recent topics.
S2409,11,Appreciate the response.
S2409,15,I understand.
S2410,1,Are there any office hours this week?
S2410,2,When is the next assignment due?
S2410,2,I have a question about the grading rubric.
S2410,3,When is the next assignment due?
S2410,8,I'm trying to keep up with everything.
S2410,8,When is the next assignment due?
S2410,10,I have a question about the grading rubric.
S2410,12,Things have been a bit overwhelming recently.
S2410,13,"Okay, thank you."
S2410,14,I'm concerned about my progress in the course.
S2410,15,Things have been a bit overwhelming recently.
S2411,1,I have a question about the grading rubric.
S2411,2,I have a question about the grading rubric.
S2411,2,When is the next assignment due?
S2411,7,What chapters should we focus on for the exam?
S2411,8,What chapters should we focus on for the exam?
S2411,9,I'm having some difficulty with the recent topics.
S2411,10,Could you clarify the requirements for the project?
S2411,10,Are there any office hours this week?
S2411,11,What chapters should we focus on for the exam?
S2411,11,I'm having some difficulty with the recent topics.
S2411,13,When is the next assignment due?
S2411,13,When is the next assignment due?
S2411,14,Are there any office hours this week?
S2411,14,Are there any office hours this week?
S2412,1,Could you clarify the requirements for the project?
S2412,2,What chapters should we focus on for the exam?
S2412,3,When is the next assignment due?
S2412,3,Could you clarify the requirements for the project?
S2412,4,I have a question about the grading rubric.
S2412,4,I have a question about the grading rubric.
S2412,4,When is the next assignment due?
S2412,4,I have a question about the grading rubric.
S2412,6,Are there any office hours this week?
S2412,6,What chapters should we focus on for the exam?
S2412,6,Are there any office hours this week?
S2412,7,I have a question about the grading rubric.
S2412,7,Could you clarify the requirements for the project?
S2412,7,What chapters should we focus on for the exam?
S2412,8,Are there any office hours this week?
S2412,8,Are there any office hours this week?
S2412,10,I'm having some difficulty with the recent topics.
S2412,10,I'm trying to keep up with everything.
S2412,11,I have a question about the grading rubric.
S2412,12,Could you clarify the requirements for the project?
S2412,12,What chapters should we focus on for the exam?
S2412,13,I have a question about the grading rubric.
S2412,13,What chapters should we focus on for the exam?
S2412,13,Could you clarify the requirements for the project?
S2412,14,When is the next assignment due?
S2412,14,Could you clarify the requirements for the project?
S2412,14,Things have been a bit overwhelming recently.
S2412,15,I have a question about the grading rubric.
S2412,15,What chapters should we focus on for the exam?
S2413,2,"Hi Professor, when is the next assignment due?"
S2413,2,"Hi Professor, could you clarify the requirements for the project?"
S2413,4,"Hi Professor, when is the next assignment due?"
S2413,4,"Hi Professor, what chapters should we focus on for the exam?"
S2413,5,"Hi Professor, could you clarify the requirements for the project?"
S2413,5,"Hi Professor, i have a question about the grading rubric."
S2413,8,"Hi Professor, are there any office hours this week?"
S2413,10,"Hi Professor, when is the next assignment due?"
S2413,13,"Hi Professor, when is the next assignment due?"
S2413,14,"Hi Professor, when is the next assignment due?"
S2413,14,"Hi Professor, are there any office hours this week?"
S2413,15,"Hi Professor, are there any office hours this week?"
S2413,16,I'm having some difficulty with the recent topics.
S2414,1,I'm trying to keep up with everything.
S2414,1,When is the next assignment due?
S2414,1,Could you clarify the requirements for the project?
S2414,2,When is the next assignment due?
S2414,3,Things have been a bit overwhelming recently.
S2414,4,Could you clarify the requirements for the project?
S2414,8,Could you clarify the requirements for the project?
S2415,1,What chapters should we focus on for the exam?
S2415,2,Are there any office hours this week?
S2415,5,Things have been a bit overwhelming recently.
S2415,6,I'm concerned about my progress in the course.
S2415,6,What chapters should we focus on for the exam?
S2415,7,I'm concerned about my progress in the course.
S2415,10,I'm struggling to keep up with everything.
S2415,13,I'm struggling to keep up with everything.
S2416,2,"Okay, thank you."
S2416,2,"Hi Professor, i have a question about the grading rubric."
S2416,3,"Hi Professor, are there any office hours this week?"
S2416,3,Appreciate the response.
S2416,4,"Hi Professor, are there any office hours this week?"
S2416,4,Appreciate the response.
S2416,7,"Okay, thank you."
S2416,7,Thanks for the information.
S2416,8,I understand.
S2416,8,I'm finding the material a bit challenging lately.
S2416,9,I'm finding the material a bit challenging lately.
S2416,10,I understand.
S2416,11,"Hi Professor, what chapters should we focus on for the exam?"
S2416,12,"Hi Professor, i have a question about the grading rubric."
S2416,12,"Hi Professor, i have a question about the grading rubric."
S2416,12,"Hi Professor, what chapters should we focus on for the exam?"
S2416,12,"Hi Professor, i have a question about the grading rubric."
S2416,12,"Hi Professor, could you clarify the requirements for the project?"
S2416,13,I'm trying to keep up with everything.
S2416,14,"Hi Professor, what chapters should we focus on for the exam?"
S2416,14,Things have been a bit overwhelming recently.
S2416,16,"Hi Professor, are there any office hours this week?"
S2417,1,Are there any office hours this week?
S2417,1,Could you clarify the requirements for the project?
S2417,2,Are there any office hours this week?
S2417,3,Could you clarify the requirements for the project?
S2417,4,When is the next assignment due?
S2417,4,Could you clarify the requirements for the project?
S2417,6,I have a question about the grading rubric.
S2417,7,Are there any office hours this week?
S2417,9,When is the next assignment due?
S2417,10,I'm concerned about my progress in the course.
S2417,11,I'm concerned about my progress in the course.
S2417,11,I have a question about the grading rubric.
S2417,12,Could you clarify the requirements for the project?
S2417,12,What chapters should we focus on for the exam?
S2417,12,What chapters should we focus on for the exam?
S2417,12,I'm trying to keep up with everything.
S2417,15,Are there any office hours this week?
S2417,16,I have a question about the grading rubric.
S2418,4,Could you clarify the requirements for the project?
S2418,4,When is the next assignment due?
S2418,12,Could you clarify the requirements for the project?
S2418,14,Are there any office hours this week?
S2418,14,I'm concerned about my progress in the course.
S2419,1,Are there any office hours this week?
S2419,1,Are there any office hours this week?
S2419,2,I have a question about the grading rubric.
S2419,4,Could you clarify the requirements for the project?
S2419,4,Could you clarify the requirements for the project?
S2419,4,I have a question about the grading rubric.
S2419,4,Are there any office hours this week?
S2419,5,When is the next assignment due?
S2419,5,Could you clarify the requirements for the project?
S2419,7,What chapters should we focus on for the exam?
S2419,9,What chapters should we focus on for the exam?
S2419,9,I have a question about the grading rubric.
S2419,11,Could you clarify the requirements for the project?
S2419,12,Could you clarify the requirements for the project?
S2419,13,Are there any office hours this week?
S2419,14,What chapters should we focus on for the exam?
S2419,16,Could you clarify the requirements for the project?
S2420,1,When is the next assignment due?
S2420,4,When is the next assignment due?
S2420,5,What chapters should we focus on for the exam?
S2420,8,What chapters should we focus on for the exam?
S2420,8,When is the next assignment due?
S2420,10,I'm trying to keep up with everything.
S2420,10,I have a question about the grading rubric.
S2420,10,Things have been a bit overwhelming recently.
S2420,12,I have a question about the grading rubric.
S2420,13,Could you clarify the requirements for the project?
S2420,15,What chapters should we focus on for the exam?
S2420,16,Are there any office hours this week?
S2420,16,What chapters should we focus on for the exam?
S2421,1,I have a question about the grading rubric.
S2421,1,What chapters should we focus on for the exam?
S2421,3,What chapters should we focus on for the exam?
S2421,5,I have a question about the grading rubric.
S2421,5,Could you clarify the requirements for the project?
S2421,6,Are there any office hours this week?
S2421,6,Are there any office hours this week?
S2421,6,When is the next assignment due?
S2421,6,When is the next assignment due?
S2421,7,When is the next assignment due?
S2421,8,Are there any office hours this week?
S2421,9,Could you clarify the requirements for the project?
S2421,11,What chapters should we focus on for the exam?
S2421,11,I have a question about the grading rubric.
S2421,12,When is the next assignment due?
S2421,12,Could you clarify the requirements for the project?
S2421,13,What chapters should we focus on for the exam?
S2421,13,When is the next assignment due?
S2421,14,I'm concerned about my progress in the course.
S2421,14,I have a question about the grading rubric.
S2421,14,When is the next assignment due?
S2421,15,I'm having some difficulty with the recent topics.
S2421,15,I'm having some difficulty with the recent topics.
S2421,15,Could you clarify the requirements for the project?
S2421,16,Could you clarify the requirements for the project?
S2421,16,I have a question about the grading rubric.
S2421,16,I have a question about the grading rubric.
S2421,16,I have a question about the grading rubric.
S2422,2,"Hi Professor, what chapters should we focus on for the exam?"
S2422,3,"Okay, thank you."
S2422,3,Things have been a bit overwhelming recently.
S2422,5,"Hi Professor, when is the next assignment due?"
S2422,6,I'm concerned about my progress in the course.
S2422,7,"Hi Professor, when is the next assignment due?"
S2422,8,I'm trying to keep up with everything.
S2422,10,"Hi Professor, when is the next assignment due?"
S2422,10,"Hi Professor, what chapters should we focus on for the exam?"
S2422,11,"Hi Professor, could you clarify the requirements for the project?"
S2422,11,"Okay, thank you."
S2422,11,"Hi Professor, are there any office hours this week?"
S2422,13,I'm trying to keep up with everything.
S2422,13,"Hi Professor, when is the next assignment due?"
S2422,15,"Hi Professor, are there any office hours this week?"
S2422,16,"Hi Professor, i have a question about the grading rubric."
S2422,16,"Hi Professor, when is the next assignment due?"
S2423,1,Are there any office hours this week?
S2423,3,When is the next assignment due?
S2423,3,What chapters should we focus on for the exam?
S2423,3,When is the next assignment due?
S2423,4,I have a question about the grading rubric.
S2423,5,Are there any office hours this week?
S2423,6,Could you clarify the requirements for the project?
S2423,7,What chapters should we focus on for the exam?
S2423,8,I have a question about the grading rubric.
S2423,8,When is the next assignment due?
S2423,10,Are there any office hours this week?
S2423,10,What chapters should we focus on for the exam?
S2423,11,What chapters should we focus on for the exam?
S2423,14,When is the next assignment due?
S2423,15,Are there any office hours this week?
S2423,15,I have a question about the grading rubric.
S2424,1,What chapters should we focus on for the exam?
S2424,2,What chapters should we focus on for the exam?
S2424,2,I have a question about the grading rubric.
S2424,2,What chapters should we focus on for the exam?
S2424,6,Are there any office hours this week?
S2424,6,Could you clarify the requirements for the project?
S2424,7,What chapters should we focus on for the exam?
S2424,7,I have a question about the grading rubric.
S2424,7,Could you clarify the requirements for the project?
S2424,8,Are there any office hours this week?
S2424,10,I have a question about the grading rubric.
S2424,10,What chapters should we focus on for the exam?
S2424,12,Are there any office hours this week?
S2424,13,Could you clarify the requirements for the project?
S2424,14,When is the next assignment due?
S2424,16,When is the next assignment due?
S2425,2,What chapters should we focus on for the exam?
S2425,3,What chapters should we focus on for the exam?
S2425,4,What chapters should we focus on for the exam?
S2425,4,Could you clarify the requirements for the project?
S2425,5,Are there any office hours this week?
S2425,12,When is the next assignment due?
S2425,14,What chapters should we focus on for the exam?
S2425,15,I'm finding the material a bit challenging lately.
S2426,2,"Hi Professor, could you clarify the requirements for the project?"
S2426,4,"Hi Professor, are there any office hours this week?"
S2426,7,"Hi Professor, could you clarify the requirements for the project?"
S2426,7,"Hi Professor, i have a question about the grading rubric."
S2426,7,"Hi Professor, i have a question about the grading rubric."
S2426,10,"Hi Professor, are there any office hours this week?"
S2426,13,Thanks for the information.
S2427,1,I have a question about the grading rubric.
S2427,2,I have a question about the grading rubric.
S2427,2,When is the next assignment due?
S2427,2,I have a question about the grading rubric.
S2427,3,What chapters should we focus on for the exam?
S2427,4,When is the next assignment due?
S2427,4,When is the next assignment due?
S2427,5,When is the next assignment due?
S2427,5,What chapters should we focus on for the exam?
S2427,5,When is the next assignment due?
S2427,7,Could you clarify the requirements for the project?
S2427,8,I have a question about the grading rubric.
S2427,8,What chapters should we focus on for the exam?
S2427,8,Could you clarify the requirements for the project?
S2427,9,I'm trying to keep up with everything.
S2427,13,What chapters should we focus on for the exam?
S2427,13,When is the next assignment due?
S2427,14,When is the next assignment due?
S2427,14,Could you clarify the requirements for the project?
S2427,16,Things have been a bit overwhelming recently.
S2427,16,What chapters should we focus on for the exam?
S2428,2,Thanks for the information.
S2428,2,I'm finding the material a bit challenging lately.
S2428,4,"Hi Professor, could you clarify the requirements for the project?"
S2428,5,"Okay, thank you."
S2428,10,Things have been a bit overwhelming recently.
S2428,10,Thanks for the information.
S2428,10,I'm finding the material a bit challenging lately.
S2428,12,"Hi Professor, are there any office hours this week?"
S2428,13,I understand.
S2428,14,I'm concerned about my progress in the course.
S2428,15,"Hi Professor, are there any office hours this week?"
S2428,16,"Hi Professor, could you clarify the requirements for the project?"
S2428,16,"Hi Professor, could you clarify the requirements for the project?"
S2429,2,I have a question about the grading rubric.
S2429,4,Are there any office hours this week?
S2429,5,When is the next assignment due?
S2429,6,I have a question about the grading rubric.
S2429,7,Could you clarify the requirements for the project?
S2429,8,Could you clarify the requirements for the project?
S2429,8,Are there any office hours this week?
S2429,10,Are there any office hours this week?
S2429,10,What chapters should we focus on for the exam?
S2429,14,I'm trying to keep up with everything.
S2429,15,I have a question about the grading rubric.
S2430,4,Appreciate the response.
S2430,5,Are there any office hours this week?
S2430,7,I'll look into that.
S2430,7,I'm having some difficulty with the recent topics.
S2430,7,I'm having some difficulty with the recent topics.
S2430,8,What chapters should we focus on for the exam?
S2430,11,I understand.
S2430,12,I'm finding the material a bit challenging lately.
S2430,13,What chapters should we focus on for the exam?
S2430,14,Are there any office hours this week?
S2431,1,"Hi Professor, i have a question about the grading rubric."
S2431,1,"Hi Professor, are there any office hours this week?"
S2431,2,"Hi Professor, could you clarify the requirements for the project?"
S2431,4,"Hi Professor, i have a question about the grading rubric."
S2431,4,"Hi Professor, i have a question about the grading rubric."
S2431,5,"Hi Professor, could you clarify the requirements for the project?"
S2431,6,"Hi Professor, i have a question about the grading rubric."
S2431,9,"Hi Professor, what chapters should we focus on for the exam?"
S2431,11,"Hi Professor, are there any office hours this week?"
S2431,12,"Hi Professor, could you clarify the requirements for the project?"
S2431,14,I'm trying to keep up with everything.
S2431,16,"Hi Professor, are there any office hours this week?"
S2431,16,"Hi Professor, could you clarify the requirements for the project?"
S2432,2,I have a question about the grading rubric.
S2432,5,I have a question about the grading rubric.
S2432,6,I'm concerned about my progress in the course.
S2432,7,When is the next assignment due?
S2432,7,Are there any office hours this week?
S2432,7,Are there any office hours this week?
S2432,8,Could you clarify the requirements for the project?
S2432,10,Could you clarify the requirements for the project?
S2432,12,I'll look into that.
S2432,12,I'm trying to keep up with everything.
S2432,12,"Okay, thank you."
S2432,13,Things have been a bit overwhelming recently.
S2432,16,I'll look into that.
S2432,16,I understand.
S2433,2,When is the next assignment due?
S2433,2,Could you clarify the requirements for the project?
S2433,3,I have a question about the grading rubric.
S2433,7,I'm trying to keep up with everything.
S2433,9,When is the next assignment due?
S2433,11,I'm trying to keep up with everything.
S2433,11,I'll look into that.
S2433,14,"Okay, thank you."
S2433,14,I'm finding the material a bit challenging lately.
S2433,16,I'll look into that.
S2434,1,"Hi Professor, what chapters should we focus on for the exam?"
S2434,1,"Hi Professor, i have a question about the grading rubric."
S2434,2,"Hi Professor, i have a question about the grading rubric."
S2434,3,"Hi Professor, i have a question about the grading rubric."
S2434,6,"Hi Professor, when is the next assignment due?"
S2434,7,"Hi Professor, i have a question about the grading rubric."
S2434,11,I'm concerned about my progress in the course.
S2434,13,"Hi Professor, could you clarify the requirements for the project?"
S2434,14,"Hi Professor, what chapters should we focus on for the exam?"
S2434,15,"Hi Professor, could you clarify the requirements for the project?"
S2434,15,"Hi Professor, what chapters should we focus on for the exam?"
S2434,15,"Hi Professor, are there any office hours this week?"
S2434,16,"Hi Professor, i have a question about the grading rubric."
S2435,1,Are there any office hours this week?
S2435,1,Are there any office hours this week?
S2435,2,What chapters should we focus on for the exam?
S2435,2,Are there any office hours this week?
S2435,2,Could you clarify the requirements for the project?
S2435,3,I have a question about the grading rubric.
S2435,3,Are there any office hours this week?
S2435,4,Could you clarify the requirements for the project?
S2435,4,Could you clarify the requirements for the project?
S2435,5,I have a question about the grading rubric.
S2435,5,Are there any office hours this week?
S2435,5,Could you clarify the requirements for the project?
S2435,5,Are there any office hours this week?
S2435,8,Are there any office hours this week?
S2435,9,I'm finding the material a bit challenging lately.
S2435,10,Are there any office hours this week?
S2435,10,Could you clarify the requirements for the project?
S2435,11,Are there any office hours this week?
S2435,12,What chapters should we focus on for the exam?
S2435,12,I'm having some difficulty with the recent topics.
S2435,12,Are there any office hours this week?
S2435,12,I'm finding the material a bit challenging lately.
S2435,13,When is the next assignment due?
S2435,13,I have a question about the grading rubric.
S2435,13,Could you clarify the requirements for the project?
S2435,13,When is the next assignment due?
S2435,14,I have a question about the grading rubric.
S2435,14,Could you clarify the requirements for the project?
S2435,15,What chapters should we focus on for the exam?
S2435,15,What chapters should we focus on for the exam?
S2435,15,I'm trying to keep up with everything.
S2436,1,"Hi Professor, what chapters should we focus on for the exam?"
S2436,1,"Hi Professor, could you clarify the requirements for the project?"
S2436,1,"Hi Professor, what chapters should we focus on for the exam?"
S2436,2,"Hi Professor, could you clarify the requirements for the project?"
S2436,3,"Hi Professor, are there any office hours this week?"
S2436,4,"Hi Professor, when is the next assignment due?"
S2436,7,"Hi Professor, what chapters should we focus on for the exam?"
S2436,7,"Hi Professor, i have a question about the grading rubric."
S2436,8,"Hi Professor, could you clarify the requirements for the project?"
S2436,10,"Hi Professor, what chapters should we focus on for the exam?"
S2436,12,"Hi Professor, could you clarify the requirements for the project?"
S2436,12,"Hi Professor, when is the next assignment due?"
S2436,13,"Hi Professor, when is the next assignment due?"
S2436,13,"Hi Professor, could you clarify the requirements for the project?"
S2436,14,"Hi Professor, could you clarify the requirements for the project?"
S2436,15,"Hi Professor, when is the next assignment due?"
S2436,16,I'm concerned about my progress in the course.
S2437,1,Could you clarify the requirements for the project?
S2437,1,Could you clarify the requirements for the project?
S2437,4,Are there any office hours this week?
S2437,5,I'm trying to keep up with everything.
S2437,6,I'm having some difficulty with the recent topics.
S2437,6,I have a question about the grading rubric.
S2437,6,What chapters should we focus on for the exam?
S2437,10,I'm struggling to keep up with everything.
S2437,10,Are there any office hours this week?
S2437,14,I understand.
S2437,15,Appreciate the response.
S2437,15,I understand.
S2438,1,"Hi Professor, are there any office hours this week?"
S2438,3,"Hi Professor, are there any office hours this week?"
S2438,3,"Hi Professor, are there any office hours this week?"
S2438,3,"Hi Professor, what chapters should we focus on for the exam?"
S2438,3,"Hi Professor, when is the next assignment due?"
S2438,4,"Hi Professor, i have a question about the grading rubric."
S2438,4,"Hi Professor, could you clarify the requirements for the project?"
S2438,6,"Hi Professor, could you clarify the requirements for the project?"
S2438,6,"Hi Professor, are there any office hours this week?"
S2438,7,"Hi Professor, what chapters should we focus on for the exam?"
S2438,7,"Hi Professor, what chapters should we focus on for the exam?"
S2438,7,"Hi Professor, could you clarify the requirements for the project?"
S2438,7,"Hi Professor, when is the next assignment due?"
S2438,8,"Hi Professor, what chapters should we focus on for the exam?"
S2438,8,"Hi Professor, when is the next assignment due?"
S2438,8,"Hi Professor, when is the next assignment due?"
S2438,8,"Hi Professor, i have a question about the grading rubric."
S2438,9,"Hi Professor, what chapters should we focus on for the exam?"
S2438,9,I'm finding the material a bit challenging lately.
S2438,9,I'm finding the material a bit challenging lately.
S2438,9,"Hi Professor, are there any office hours this week?"
S2438,10,"Hi Professor, could you clarify the requirements for the project?"
S2438,11,"Hi Professor, what chapters should we focus on for the exam?"
S2438,12,"Hi Professor, are there any office hours this week?"
S2438,12,"Hi Professor, are there any office hours this week?"
S2438,12,"Hi Professor, i have a question about the grading rubric."
S2438,13,"Hi Professor, could you clarify the requirements for the project?"
S2438,13,"Hi Professor, could you clarify the requirements for the project?"
S2438,16,I'm trying to keep up with everything.
S2439,11,"Okay, thank you."
S2439,12,When is the next assignment due?
S2439,14,Thanks for the information.
S2439,16,I have a question about the grading rubric.
S2439,16,What chapters should we focus on for the exam?
S2440,1,I'm finding the material a bit challenging lately.
S2440,1,"Okay, thank you."
S2440,1,Are there any office hours this week?
S2440,3,Things have been a bit overwhelming recently.
S2440,3,Are there any office hours this week?
S2440,3,I understand.
S2440,5,"Okay, thank you."
S2440,7,Are there any office hours this week?
S2440,7,I'm finding the material a bit challenging lately.
S2440,8,I have a question about the grading rubric.
S2440,10,When is the next assignment due?
S2440,10,I'm trying to keep up with everything.
S2440,12,I'll look into that.
S2440,12,What chapters should we focus on for the exam?
S2440,13,I have a question about the grading rubric.
S2440,13,I'm finding the material a bit challenging lately.
S2440,14,Thanks for the information.
S2440,14,When is the next assignment due?
S2440,16,Appreciate the response.
S2440,16,I have a question about the grading rubric.
S2441,1,"Hi Professor, could you clarify the requirements for the project?"
S2441,5,"Hi Professor, could you clarify the requirements for the project?"
S2441,5,"Hi Professor, i have a question about the grading rubric."
S2441,6,"Hi Professor, i have a question about the grading rubric."
S2441,7,"Hi Professor, are there any office hours this week?"
S2441,13,"Hi Professor, could you clarify the requirements for the project?"
S2441,13,"Hi Professor, what chapters should we focus on for the exam?"
S2441,15,"Hi Professor, what chapters should we focus on for the exam?"
S2441,16,I'm trying to keep up with everything.
S2442,1,Things have been a bit overwhelming recently.
S2442,2,"Hi Professor, when is the next assignment due?"
S2442,2,Appreciate the response.
S2442,3,I'm concerned about my progress in the course.
S2442,4,Things have been a bit overwhelming recently.
S2442,5,"Hi Professor, when is the next assignment due?"
S2442,5,I'm trying to keep up with everything.
S2442,6,"Hi Professor, could you clarify the requirements for the project?"
S2442,7,"Hi Professor, i have a question about the grading rubric."
S2442,7,I'm having some difficulty with the recent topics.
S2442,9,"Hi Professor, could you clarify the requirements for the project?"
S2442,10,"Hi Professor, what chapters should we focus on for the exam?"
S2442,11,"Hi Professor, could you clarify the requirements for the project?"
S2442,12,Things have been a bit overwhelming recently.
S2442,12,I understand.
S2442,13,I'm concerned about my progress in the course.
S2442,13,"Hi Professor, i have a question about the grading rubric."
S2442,14,"Hi Professor, when is the next assignment due?"
S2442,15,"Hi Professor, when is the next assignment due?"
S2442,16,"Hi Professor, when is the next assignment due?"
S2443,1,Could you clarify the requirements for the project?
S2443,2,Are there any office hours this week?
S2443,3,Are there any office hours this week?
S2443,3,Could you clarify the requirements for the project?
S2443,4,I have a question about the grading rubric.
S2443,4,When is the next assignment due?
S2443,7,Could you clarify the requirements for the project?
S2443,9,I have a question about the grading rubric.
S2443,9,Could you clarify the requirements for the project?
S2443,10,Could you clarify the requirements for the project?
S2443,11,What chapters should we focus on for the exam?
S2443,11,When is the next assignment due?
S2443,12,I have a question about the grading rubric.
S2443,12,Are there any office hours this week?
S2443,12,I have a question about the grading rubric.
S2443,13,What chapters should we focus on for the exam?
S2443,15,Could you clarify the requirements for the project?
S2444,2,Could you clarify the requirements for the project?
S2444,2,What chapters should we focus on for the exam?
S2444,2,When is the next assignment due?
S2444,2,What chapters should we focus on for the exam?
S2444,3,Could you clarify the requirements for the project?
S2444,8,When is the next assignment due?
S2444,8,When is the next assignment due?
S2444,11,Thanks for the information.
S2444,12,I understand.
S2444,12,I'll look into that.
S2444,13,I'll look into that.
S2445,3,Could you clarify the requirements for the project?
S2445,5,When is the next assignment due?
S2445,5,I have a question about the grading rubric.
S2445,6,Are there any office hours this week?
S2445,9,When is the next assignment due?
S2445,9,I'm trying to keep up with everything.
S2445,9,Could you clarify the requirements for the project?
S2445,10,Are there any office hours this week?
S2445,10,I have a question about the grading rubric.
S2445,10,Could you clarify the requirements for the project?
S2445,14,What chapters should we focus on for the exam?
S2445,14,When is the next assignment due?
S2445,15,Could you clarify the requirements for the project?
S2445,15,What chapters should we focus on for the exam?
S2445,15,I have a question about the grading rubric.
S2445,16,What chapters should we focus on for the exam?
S2445,16,When is the next assignment due?
S2446,1,I have a question about the grading rubric.
S2446,1,Could you clarify the requirements for the project?
S2446,2,I have a question about the grading rubric.
S2446,2,Are there any office hours this week?
S2446,4,When is the next assignment due?
S2446,4,Are there any office hours this week?
S2446,5,Are there any office hours this week?
S2446,5,Could you clarify the requirements for the project?
S2446,5,When is the next assignment due?
S2446,6,When is the next assignment due?
S2446,6,Could you clarify the requirements for the project?
S2446,8,I have a question about the grading rubric.
S2446,8,Are there any office hours this week?
S2446,9,Are there any office hours this week?
S2446,10,Could you clarify the requirements for the project?
S2446,10,When is the next assignment due?
S2446,10,I have a question about the grading rubric.
